"Customer_ID;""Order_ID"";""Product_Name"";""Category"";""Order_Date"";""Quantity"";""Price"";""Discount"";""Sales"";""Profit"";""Region"""
"CUST-0659;""ORD-000659"";""Table"";""Furniture"";""2020-03-18"";5;410.45;0.25;1539.19;307.84;""North"""
"CUST-0660;""ORD-000660"";""Wardrobe"";""Furniture"";""2020-04-28"";8;131.11;0.3;734.22;146.84;""South"""
"CUST-0661;""ORD-000661"";""Rice"";""Groceries"";""2020-07-15"";9;336.34;0.06;2845.44;569.09;""West"""
"CUST-0662;""ORD-000662"";""Jacket"";""Clothing"";""2020-12-21"";3;318.29;0.01;945.32;189.06;""North"""
"CUST-0663;""ORD-000663"";""Sweater"";""Clothing"";""2020-03-19"";5;107.37;0.27;391.9;78.38;""South"""
"CUST-0664;""ORD-000664"";""Smartphone"";""Electronics"";""2020-12-27"";7;169.01;0.05;1123.92;224.78;""East"""
"CUST-0665;""ORD-000665"";""Fiction Book"";""Books"";""2020-04-19"";7;396.68;0.0;2776.76;555.35;""North"""
"CUST-0666;""ORD-000666"";""Textbook"";""Books"";""2020-02-02"";10;85.95;0.23;661.82;132.36;""South"""
"CUST-0667;""ORD-000667"";""Wardrobe"";""Furniture"";""2020-07-31"";2;346.11;0.1;623.0;124.6;""North"""
"CUST-0668;""ORD-000668"";""Tablet"";""Electronics"";""2020-07-27"";3;353.65;0.24;806.32;161.26;""South"""
"CUST-0669;""ORD-000669"";""Milk"";""Groceries"";""2020-06-18"";6;491.02;0.24;2239.05;447.81;""East"""
"CUST-0670;""ORD-000670"";""Milk"";""Groceries"";""2020-10-04"";1;347.73;0.11;309.48;61.9;""South"""
"CUST-0671;""ORD-000671"";""T-shirt"";""Clothing"";""2020-08-26"";8;356.25;0.17;2365.5;473.1;""West"""
"CUST-0672;""ORD-000672"";""Table"";""Furniture"";""2020-07-31"";9;180.36;0.22;1266.13;253.23;""East"""
"CUST-0673;""ORD-000673"";""Non-fiction Book"";""Books"";""2020-02-01"";2;270.26;0.13;470.25;94.05;""East"""
"CUST-0674;""ORD-000674"";""Magazine"";""Books"";""2020-04-15"";8;10.35;0.19;67.07;13.41;""West"""
"CUST-0675;""ORD-000675"";""Chair"";""Furniture"";""2020-08-03"";10;429.85;0.23;3309.85;661.97;""South"""
"CUST-0676;""ORD-000676"";""T-shirt"";""Clothing"";""2020-07-18"";9;411.33;0.06;3479.85;695.97;""West"""
"CUST-0677;""ORD-000677"";""Non-fiction Book"";""Books"";""2020-10-26"";10;148.73;0.12;1308.82;261.76;""East"""
"CUST-0678;""ORD-000678"";""Laptop"";""Electronics"";""2020-12-22"";9;332.86;0.01;2965.78;593.16;""South"""
"CUST-0679;""ORD-000679"";""Chair"";""Furniture"";""2020-01-11"";4;62.46;0.06;234.85;46.97;""North"""
"CUST-0680;""ORD-000680"";""Textbook"";""Books"";""2020-10-21"";8;267.65;0.21;1691.55;338.31;""East"""
"CUST-0681;""ORD-000681"";""Tablet"";""Electronics"";""2020-07-13"";4;306.92;0.02;1203.13;240.63;""South"""
"CUST-0682;""ORD-000682"";""Rice"";""Groceries"";""2020-09-01"";8;402.5;0.02;3155.6;631.12;""West"""
"CUST-0683;""ORD-000683"";""T-shirt"";""Clothing"";""2020-01-04"";10;140.25;0.01;1388.47;277.69;""North"""
"CUST-0684;""ORD-000684"";""T-shirt"";""Clothing"";""2020-06-29"";4;480.69;0.03;1865.08;373.02;""South"""
"CUST-0685;""ORD-000685"";""Textbook"";""Books"";""2020-06-01"";4;104.63;0.2;334.82;66.96;""South"""
"CUST-0686;""ORD-000686"";""Textbook"";""Books"";""2020-07-18"";2;385.48;0.17;639.9;127.98;""West"""
"CUST-0687;""ORD-000687"";""Rice"";""Groceries"";""2020-08-02"";3;398.31;0.16;1003.74;200.75;""East"""
"CUST-0688;""ORD-000688"";""Wardrobe"";""Furniture"";""2020-10-02"";6;452.22;0.17;2252.06;450.41;""East"""
"CUST-0689;""ORD-000689"";""Sweater"";""Clothing"";""2020-10-06"";7;414.82;0.1;2613.37;522.67;""South"""
"CUST-0690;""ORD-000690"";""Non-fiction Book"";""Books"";""2020-11-04"";7;385.2;0.28;1941.41;388.28;""East"""
"CUST-0691;""ORD-000691"";""Sweater"";""Clothing"";""2020-04-22"";8;480.31;0.0;3842.48;768.5;""North"""
"CUST-0692;""ORD-000692"";""T-shirt"";""Clothing"";""2020-09-06"";9;76.19;0.27;500.57;100.11;""North"""
"CUST-0693;""ORD-000693"";""Jeans"";""Clothing"";""2020-04-22"";4;429.3;0.01;1700.03;340.01;""East"""
"CUST-0694;""ORD-000694"";""Non-fiction Book"";""Books"";""2020-05-19"";2;28.49;0.11;50.71;10.14;""South"""
"CUST-0695;""ORD-000695"";""Jacket"";""Clothing"";""2020-08-11"";10;132.43;0.08;1218.36;243.67;""East"""
"CUST-0696;""ORD-000696"";""Headphones"";""Electronics"";""2020-09-05"";10;459.76;0.22;3586.13;717.23;""East"""
"CUST-0697;""ORD-000697"";""Milk"";""Groceries"";""2020-01-15"";8;414.6;0.21;2620.27;524.05;""North"""
"CUST-0698;""ORD-000698"";""Magazine"";""Books"";""2020-07-18"";1;368.09;0.17;305.51;61.1;""North"""
"CUST-0699;""ORD-000699"";""Tablet"";""Electronics"";""2020-06-21"";6;441.1;0.13;2302.54;460.51;""North"""
"CUST-0700;""ORD-000700"";""Chair"";""Furniture"";""2020-12-08"";7;36.52;0.16;214.74;42.95;""East"""
"CUST-0701;""ORD-000701"";""Non-fiction Book"";""Books"";""2020-12-13"";6;256.18;0.07;1429.48;285.9;""North"""
"CUST-0702;""ORD-000702"";""Bread"";""Groceries"";""2020-07-26"";10;291.87;0.03;2831.14;566.23;""West"""
"CUST-0703;""ORD-000703"";""Sweater"";""Clothing"";""2020-03-25"";3;74.77;0.02;219.82;43.96;""North"""
"CUST-0704;""ORD-000704"";""Textbook"";""Books"";""2020-08-27"";5;51.69;0.15;219.68;43.94;""South"""
"CUST-0705;""ORD-000705"";""Wardrobe"";""Furniture"";""2020-03-06"";9;107.07;0.12;847.99;169.6;""South"""
"CUST-0706;""ORD-000706"";""Non-fiction Book"";""Books"";""2020-11-14"";4;45.11;0.23;138.94;27.79;""East"""
"CUST-0707;""ORD-000707"";""Fiction Book"";""Books"";""2020-09-30"";2;339.16;0.13;590.14;118.03;""East"""
"CUST-0708;""ORD-000708"";""Sofa"";""Furniture"";""2020-01-14"";6;301.0;0.01;1787.94;357.59;""East"""
"CUST-0709;""ORD-000709"";""Sofa"";""Furniture"";""2020-07-20"";10;412.58;0.24;3135.61;627.12;""South"""
"CUST-0710;""ORD-000710"";""Rice"";""Groceries"";""2020-10-30"";4;107.85;0.11;383.95;76.79;""North"""
"CUST-0711;""ORD-000711"";""Laptop"";""Electronics"";""2020-10-15"";4;474.98;0.28;1367.94;273.59;""East"""
"CUST-0712;""ORD-000712"";""Tablet"";""Electronics"";""2020-12-05"";2;159.51;0.14;274.36;54.87;""East"""
"CUST-0713;""ORD-000713"";""Table"";""Furniture"";""2020-01-14"";4;277.75;0.23;855.47;171.09;""West"""
"CUST-0714;""ORD-000714"";""Non-fiction Book"";""Books"";""2020-02-12"";1;194.54;0.27;142.01;28.4;""North"""
"CUST-0715;""ORD-000715"";""Jeans"";""Clothing"";""2020-11-25"";1;149.17;0.24;113.37;22.67;""East"""
"CUST-0716;""ORD-000716"";""Headphones"";""Electronics"";""2020-08-07"";1;42.63;0.2;34.1;6.82;""East"""
"CUST-0717;""ORD-000717"";""Laptop"";""Electronics"";""2020-03-10"";5;435.03;0.19;1761.87;352.37;""South"""
"CUST-0718;""ORD-000718"";""Rice"";""Groceries"";""2020-08-24"";6;247.48;0.18;1217.6;243.52;""North"""
"CUST-0719;""ORD-000719"";""Table"";""Furniture"";""2020-04-03"";9;483.73;0.17;3613.46;722.69;""North"""
"CUST-0720;""ORD-000720"";""Smartphone"";""Electronics"";""2020-01-26"";9;159.41;0.15;1219.49;243.9;""South"""
"CUST-0721;""ORD-000721"";""Tablet"";""Electronics"";""2020-05-13"";6;184.14;0.09;1005.4;201.08;""East"""
"CUST-0722;""ORD-000722"";""Tablet"";""Electronics"";""2020-07-13"";7;446.3;0.24;2374.32;474.86;""North"""
"CUST-0723;""ORD-000723"";""Magazine"";""Books"";""2020-06-16"";4;84.34;0.27;246.27;49.25;""South"""
"CUST-0724;""ORD-000724"";""Headphones"";""Electronics"";""2020-04-18"";9;480.7;0.18;3547.57;709.51;""South"""
"CUST-0725;""ORD-000725"";""Milk"";""Groceries"";""2020-08-20"";10;84.85;0.29;602.43;120.49;""East"""
"CUST-0726;""ORD-000726"";""Milk"";""Groceries"";""2020-06-16"";4;329.71;0.17;1094.64;218.93;""South"""
"CUST-0727;""ORD-000727"";""Sofa"";""Furniture"";""2020-06-21"";9;455.69;0.13;3568.05;713.61;""South"""
"CUST-0728;""ORD-000728"";""Non-fiction Book"";""Books"";""2020-07-13"";6;43.23;0.16;217.88;43.58;""North"""
"CUST-0729;""ORD-000729"";""Sofa"";""Furniture"";""2020-05-22"";3;366.27;0.23;846.08;169.22;""West"""
"CUST-0730;""ORD-000730"";""Eggs"";""Groceries"";""2020-08-03"";8;375.35;0.25;2252.1;450.42;""East"""
"CUST-0731;""ORD-000731"";""Table"";""Furniture"";""2020-05-09"";2;74.46;0.01;147.43;29.49;""East"""
"CUST-0732;""ORD-000732"";""Non-fiction Book"";""Books"";""2020-02-11"";10;123.77;0.21;977.78;195.56;""East"""
"CUST-0733;""ORD-000733"";""Headphones"";""Electronics"";""2020-08-28"";3;256.14;0.18;630.1;126.02;""East"""
"CUST-0734;""ORD-000734"";""Wardrobe"";""Furniture"";""2020-01-10"";8;242.18;0.05;1840.57;368.11;""South"""
"CUST-0735;""ORD-000735"";""Headphones"";""Electronics"";""2020-10-03"";1;463.46;0.29;329.06;65.81;""South"""
"CUST-0736;""ORD-000736"";""Table"";""Furniture"";""2020-01-27"";2;96.77;0.29;137.41;27.48;""West"""
"CUST-0737;""ORD-000737"";""Textbook"";""Books"";""2020-06-28"";6;434.72;0.27;1904.07;380.81;""West"""
"CUST-0738;""ORD-000738"";""Rice"";""Groceries"";""2020-04-24"";10;370.31;0.11;3295.76;659.15;""East"""
"CUST-0739;""ORD-000739"";""Rice"";""Groceries"";""2020-11-28"";9;63.56;0.14;491.95;98.39;""North"""
"CUST-0740;""ORD-000740"";""Wardrobe"";""Furniture"";""2020-02-05"";1;283.27;0.15;240.78;48.16;""North"""
"CUST-0741;""ORD-000741"";""Sofa"";""Furniture"";""2020-11-29"";8;205.04;0.09;1492.69;298.54;""East"""
"CUST-0742;""ORD-000742"";""Milk"";""Groceries"";""2020-01-21"";7;154.27;0.28;777.52;155.5;""South"""
"CUST-0743;""ORD-000743"";""Bread"";""Groceries"";""2020-01-16"";2;364.1;0.03;706.35;141.27;""South"""
"CUST-0744;""ORD-000744"";""Bread"";""Groceries"";""2020-05-06"";6;230.93;0.05;1316.3;263.26;""South"""
"CUST-0745;""ORD-000745"";""Rice"";""Groceries"";""2020-04-12"";5;168.8;0.19;683.64;136.73;""South"""
"CUST-0746;""ORD-000746"";""Laptop"";""Electronics"";""2020-01-11"";2;356.05;0.19;576.8;115.36;""North"""
"CUST-0747;""ORD-000747"";""Textbook"";""Books"";""2020-11-14"";9;309.92;0.05;2649.82;529.96;""West"""
"CUST-0748;""ORD-000748"";""Smartphone"";""Electronics"";""2020-03-19"";6;287.09;0.2;1378.03;275.61;""South"""
"CUST-0749;""ORD-000749"";""Table"";""Furniture"";""2020-05-02"";3;386.89;0.02;1137.46;227.49;""East"""
"CUST-0750;""ORD-000750"";""Sweater"";""Clothing"";""2020-03-05"";5;316.96;0.04;1521.41;304.28;""South"""
"CUST-0751;""ORD-000751"";""Chair"";""Furniture"";""2020-08-30"";10;385.04;0.0;3850.4;770.08;""West"""
"CUST-0752;""ORD-000752"";""Rice"";""Groceries"";""2020-12-08"";10;442.52;0.07;4115.44;823.09;""West"""
"CUST-0753;""ORD-000753"";""Bread"";""Groceries"";""2020-02-28"";8;48.91;0.18;320.85;64.17;""South"""
"CUST-0754;""ORD-000754"";""Magazine"";""Books"";""2020-10-15"";10;318.03;0.25;2385.22;477.04;""South"""
"CUST-0755;""ORD-000755"";""Smartphone"";""Electronics"";""2020-04-21"";3;36.98;0.1;99.85;19.97;""South"""
"CUST-0756;""ORD-000756"";""Tablet"";""Electronics"";""2020-08-26"";6;460.99;0.01;2738.28;547.66;""West"""
"CUST-0757;""ORD-000757"";""Table"";""Furniture"";""2020-12-24"";5;309.43;0.21;1222.25;244.45;""South"""
"CUST-0758;""ORD-000758"";""Eggs"";""Groceries"";""2020-05-11"";1;55.63;0.09;50.62;10.12;""East"""
"CUST-0759;""ORD-000759"";""Rice"";""Groceries"";""2020-07-07"";7;423.22;0.02;2903.29;580.66;""West"""
"CUST-0760;""ORD-000760"";""Chair"";""Furniture"";""2020-03-26"";5;171.31;0.12;753.76;150.75;""South"""
"CUST-0761;""ORD-000761"";""Chair"";""Furniture"";""2020-11-06"";2;289.97;0.29;411.76;82.35;""North"""
"CUST-0762;""ORD-000762"";""Eggs"";""Groceries"";""2020-11-06"";7;308.33;0.09;1964.06;392.81;""East"""
"CUST-0763;""ORD-000763"";""Wardrobe"";""Furniture"";""2020-02-28"";9;367.3;0.15;2809.85;561.97;""South"""
"CUST-0764;""ORD-000764"";""Non-fiction Book"";""Books"";""2020-03-24"";5;489.84;0.0;2449.2;489.84;""North"""
"CUST-0765;""ORD-000765"";""Rice"";""Groceries"";""2020-06-08"";4;401.79;0.3;1125.01;225.0;""West"""
"CUST-0766;""ORD-000766"";""Tablet"";""Electronics"";""2020-02-25"";6;284.6;0.19;1383.16;276.63;""North"""
"CUST-0767;""ORD-000767"";""Sofa"";""Furniture"";""2020-10-23"";5;397.2;0.09;1807.26;361.45;""East"""
"CUST-0768;""ORD-000768"";""Laptop"";""Electronics"";""2020-01-14"";6;177.27;0.22;829.62;165.92;""North"""
"CUST-0769;""ORD-000769"";""Table"";""Furniture"";""2020-06-08"";6;418.57;0.28;1808.22;361.64;""West"""
"CUST-0770;""ORD-000770"";""Rice"";""Groceries"";""2020-10-21"";3;245.93;0.19;597.61;119.52;""East"""
"CUST-0771;""ORD-000771"";""Bread"";""Groceries"";""2020-12-12"";1;419.2;0.09;381.47;76.29;""East"""
"CUST-0772;""ORD-000772"";""Fiction Book"";""Books"";""2020-07-11"";4;292.92;0.1;1054.51;210.9;""East"""
"CUST-0773;""ORD-000773"";""Smartphone"";""Electronics"";""2020-07-22"";5;421.96;0.1;1898.82;379.76;""West"""
"CUST-0774;""ORD-000774"";""Non-fiction Book"";""Books"";""2020-04-11"";10;306.79;0.06;2883.83;576.77;""North"""
"CUST-0775;""ORD-000775"";""Jacket"";""Clothing"";""2020-02-08"";1;143.03;0.03;138.74;27.75;""South"""
"CUST-0776;""ORD-000776"";""Sweater"";""Clothing"";""2020-10-30"";5;115.91;0.09;527.39;105.48;""North"""
"CUST-0777;""ORD-000777"";""T-shirt"";""Clothing"";""2020-12-19"";4;457.54;0.13;1592.24;318.45;""North"""
"CUST-0778;""ORD-000778"";""Milk"";""Groceries"";""2020-11-17"";4;176.66;0.15;600.64;120.13;""East"""
"CUST-0779;""ORD-000779"";""Jeans"";""Clothing"";""2020-05-04"";2;412.85;0.28;594.5;118.9;""South"""
"CUST-0780;""ORD-000780"";""Chair"";""Furniture"";""2020-02-22"";8;199.92;0.26;1183.53;236.71;""North"""
"CUST-0781;""ORD-000781"";""Tablet"";""Electronics"";""2020-12-22"";1;346.66;0.18;284.26;56.85;""North"""
"CUST-0782;""ORD-000782"";""Sweater"";""Clothing"";""2020-06-03"";1;60.52;0.23;46.6;9.32;""East"""
"CUST-0783;""ORD-000783"";""Tablet"";""Electronics"";""2020-12-16"";4;167.23;0.06;628.78;125.76;""East"""
"CUST-0784;""ORD-000784"";""Magazine"";""Books"";""2020-11-03"";8;338.85;0.08;2493.94;498.79;""South"""
"CUST-0785;""ORD-000785"";""T-shirt"";""Clothing"";""2020-03-02"";1;479.57;0.17;398.04;79.61;""North"""
"CUST-0786;""ORD-000786"";""Sofa"";""Furniture"";""2020-10-16"";9;166.06;0.04;1434.76;286.95;""East"""
"CUST-0787;""ORD-000787"";""Non-fiction Book"";""Books"";""2020-01-22"";3;44.91;0.18;110.48;22.1;""East"""
"CUST-0788;""ORD-000788"";""Textbook"";""Books"";""2020-06-26"";1;73.74;0.14;63.42;12.68;""North"""
"CUST-0789;""ORD-000789"";""Headphones"";""Electronics"";""2020-09-29"";1;52.2;0.12;45.94;9.19;""West"""
"CUST-0790;""ORD-000790"";""Magazine"";""Books"";""2020-08-07"";5;172.84;0.06;812.35;162.47;""North"""
"CUST-0791;""ORD-000791"";""Milk"";""Groceries"";""2020-12-04"";2;408.3;0.28;587.95;117.59;""West"""
"CUST-0792;""ORD-000792"";""Headphones"";""Electronics"";""2020-07-08"";5;345.39;0.21;1364.29;272.86;""West"""
"CUST-0793;""ORD-000793"";""Milk"";""Groceries"";""2020-02-05"";4;80.42;0.27;234.83;46.97;""East"""
"CUST-0794;""ORD-000794"";""Sweater"";""Clothing"";""2020-09-16"";3;352.81;0.2;846.74;169.35;""East"""
"CUST-0795;""ORD-000795"";""Bread"";""Groceries"";""2020-11-27"";1;42.03;0.03;40.77;8.15;""West"""
"CUST-0796;""ORD-000796"";""Milk"";""Groceries"";""2020-06-23"";5;386.29;0.18;1583.79;316.76;""South"""
"CUST-0797;""ORD-000797"";""Fiction Book"";""Books"";""2020-01-07"";7;410.6;0.24;2184.39;436.88;""East"""
"CUST-0798;""ORD-000798"";""Fiction Book"";""Books"";""2020-08-03"";5;271.05;0.12;1192.62;238.52;""West"""
"CUST-0799;""ORD-000799"";""Table"";""Furniture"";""2020-09-07"";9;87.92;0.14;680.5;136.1;""North"""
"CUST-0800;""ORD-000800"";""Jeans"";""Clothing"";""2020-02-24"";10;221.26;0.29;1570.95;314.19;""East"""
"CUST-0801;""ORD-000801"";""Non-fiction Book"";""Books"";""2020-08-09"";3;334.68;0.02;983.96;196.79;""West"""
"CUST-0802;""ORD-000802"";""Headphones"";""Electronics"";""2020-07-04"";6;281.99;0.25;1268.95;253.79;""South"""
"CUST-0803;""ORD-000803"";""Sweater"";""Clothing"";""2020-11-21"";2;303.15;0.21;478.98;95.8;""West"""
"CUST-0804;""ORD-000804"";""Sweater"";""Clothing"";""2020-08-23"";1;54.36;0.25;40.77;8.15;""North"""
"CUST-0805;""ORD-000805"";""Table"";""Furniture"";""2020-12-28"";8;270.32;0.12;1903.05;380.61;""West"""
"CUST-0806;""ORD-000806"";""Table"";""Furniture"";""2020-03-19"";6;156.87;0.24;715.33;143.07;""East"""
"CUST-0807;""ORD-000807"";""Eggs"";""Groceries"";""2020-08-10"";2;295.54;0.18;484.69;96.94;""West"""
"CUST-0808;""ORD-000808"";""Sofa"";""Furniture"";""2020-03-31"";1;190.92;0.16;160.37;32.07;""North"""
"CUST-0809;""ORD-000809"";""Tablet"";""Electronics"";""2020-09-24"";2;432.01;0.26;639.37;127.87;""South"""
"CUST-0810;""ORD-000810"";""Bread"";""Groceries"";""2020-11-29"";6;358.77;0.12;1894.31;378.86;""West"""
"CUST-0811;""ORD-000811"";""Non-fiction Book"";""Books"";""2020-05-18"";3;242.69;0.06;684.39;136.88;""West"""
"CUST-0812;""ORD-000812"";""Sweater"";""Clothing"";""2020-11-11"";3;151.35;0.26;336.0;67.2;""South"""
"CUST-0813;""ORD-000813"";""Chair"";""Furniture"";""2020-10-02"";2;327.71;0.04;629.2;125.84;""West"""
"CUST-0814;""ORD-000814"";""Milk"";""Groceries"";""2020-09-04"";2;77.24;0.24;117.4;23.48;""West"""
"CUST-0815;""ORD-000815"";""Textbook"";""Books"";""2020-08-26"";10;98.1;0.15;833.85;166.77;""West"""
"CUST-0816;""ORD-000816"";""Eggs"";""Groceries"";""2020-08-11"";4;101.04;0.18;331.41;66.28;""West"""
"CUST-0817;""ORD-000817"";""Sofa"";""Furniture"";""2020-10-30"";7;464.02;0.17;2695.96;539.19;""North"""
"CUST-0818;""ORD-000818"";""Headphones"";""Electronics"";""2020-05-17"";6;65.45;0.14;337.72;67.54;""North"""
"CUST-0819;""ORD-000819"";""Sofa"";""Furniture"";""2020-06-14"";8;263.31;0.16;1769.44;353.89;""North"""
"CUST-0820;""ORD-000820"";""Wardrobe"";""Furniture"";""2020-05-05"";2;345.2;0.16;579.94;115.99;""East"""
"CUST-0821;""ORD-000821"";""Fiction Book"";""Books"";""2020-02-14"";6;272.17;0.0;1633.02;326.6;""West"""
"CUST-0822;""ORD-000822"";""Textbook"";""Books"";""2020-05-22"";10;369.57;0.13;3215.26;643.05;""East"""
"CUST-0823;""ORD-000823"";""Jeans"";""Clothing"";""2020-08-18"";1;350.58;0.18;287.48;57.5;""East"""
"CUST-0824;""ORD-000824"";""Magazine"";""Books"";""2020-05-04"";1;318.36;0.17;264.24;52.85;""North"""
"CUST-0825;""ORD-000825"";""T-shirt"";""Clothing"";""2020-08-25"";5;247.53;0.04;1188.14;237.63;""North"""
"CUST-0826;""ORD-000826"";""Jacket"";""Clothing"";""2020-10-18"";3;311.74;0.08;860.4;172.08;""East"""
"CUST-0827;""ORD-000827"";""Laptop"";""Electronics"";""2020-11-08"";10;95.56;0.18;783.59;156.72;""South"""
"CUST-0828;""ORD-000828"";""Eggs"";""Groceries"";""2020-12-08"";3;138.01;0.21;327.08;65.42;""West"""
"CUST-0829;""ORD-000829"";""Chair"";""Furniture"";""2020-07-13"";6;492.2;0.29;2096.77;419.35;""South"""
"CUST-0830;""ORD-000830"";""Bread"";""Groceries"";""2020-06-21"";7;126.59;0.13;770.93;154.19;""South"""
"CUST-0831;""ORD-000831"";""Sofa"";""Furniture"";""2020-01-15"";1;324.71;0.23;250.03;50.01;""North"""
"CUST-0832;""ORD-000832"";""Smartphone"";""Electronics"";""2020-09-10"";8;205.38;0.09;1495.17;299.03;""South"""
"CUST-0833;""ORD-000833"";""Bread"";""Groceries"";""2020-06-15"";8;138.69;0.16;932.0;186.4;""West"""
"CUST-0834;""ORD-000834"";""Tablet"";""Electronics"";""2020-04-03"";8;197.18;0.09;1435.47;287.09;""North"""
"CUST-0835;""ORD-000835"";""Tablet"";""Electronics"";""2020-09-06"";7;309.14;0.2;1731.18;346.24;""East"""
"CUST-0836;""ORD-000836"";""Jacket"";""Clothing"";""2020-04-18"";5;403.14;0.08;1854.44;370.89;""West"""
"CUST-0837;""ORD-000837"";""Milk"";""Groceries"";""2020-06-30"";10;387.54;0.16;3255.34;651.07;""South"""
"CUST-0838;""ORD-000838"";""T-shirt"";""Clothing"";""2020-05-12"";1;417.53;0.0;417.53;83.51;""North"""
"CUST-0839;""ORD-000839"";""Fiction Book"";""Books"";""2020-06-23"";8;182.24;0.22;1137.18;227.44;""East"""
"CUST-0840;""ORD-000840"";""Chair"";""Furniture"";""2020-05-23"";1;313.5;0.02;307.23;61.45;""South"""
"CUST-0841;""ORD-000841"";""Fiction Book"";""Books"";""2020-11-01"";2;52.33;0.18;85.82;17.16;""West"""
"CUST-0842;""ORD-000842"";""Non-fiction Book"";""Books"";""2020-12-25"";2;350.87;0.08;645.6;129.12;""West"""
"CUST-0843;""ORD-000843"";""Headphones"";""Electronics"";""2020-05-21"";5;386.99;0.21;1528.61;305.72;""East"""
"CUST-0844;""ORD-000844"";""Jeans"";""Clothing"";""2020-10-11"";2;145.87;0.02;285.91;57.18;""West"""
"CUST-0845;""ORD-000845"";""T-shirt"";""Clothing"";""2020-01-06"";5;478.25;0.08;2199.95;439.99;""West"""
"CUST-0846;""ORD-000846"";""Headphones"";""Electronics"";""2020-09-21"";4;309.05;0.05;1174.39;234.88;""West"""
"CUST-0847;""ORD-000847"";""Smartphone"";""Electronics"";""2020-04-07"";9;386.67;0.07;3236.43;647.29;""North"""
"CUST-0848;""ORD-000848"";""Eggs"";""Groceries"";""2020-02-13"";2;27.08;0.02;53.08;10.62;""East"""
"CUST-0849;""ORD-000849"";""Rice"";""Groceries"";""2020-05-03"";8;82.94;0.19;537.45;107.49;""North"""
"CUST-0850;""ORD-000850"";""Eggs"";""Groceries"";""2020-07-27"";3;353.03;0.27;773.14;154.63;""North"""
"CUST-0851;""ORD-000851"";""Textbook"";""Books"";""2020-09-07"";8;223.67;0.25;1342.02;268.4;""North"""
"CUST-0852;""ORD-000852"";""Non-fiction Book"";""Books"";""2020-10-11"";1;198.37;0.21;156.71;31.34;""West"""
"CUST-0853;""ORD-000853"";""Tablet"";""Electronics"";""2020-05-03"";6;344.1;0.12;1816.85;363.37;""North"""
"CUST-0854;""ORD-000854"";""Jacket"";""Clothing"";""2020-12-19"";2;422.18;0.23;650.16;130.03;""East"""
"CUST-0855;""ORD-000855"";""Table"";""Furniture"";""2020-08-31"";9;29.27;0.12;231.82;46.36;""South"""
"CUST-0856;""ORD-000856"";""Sweater"";""Clothing"";""2020-11-26"";2;319.0;0.11;567.82;113.56;""North"""
"CUST-0857;""ORD-000857"";""Milk"";""Groceries"";""2020-12-30"";3;27.49;0.01;81.65;16.33;""South"""
"CUST-0858;""ORD-000858"";""Bread"";""Groceries"";""2020-09-08"";2;398.44;0.19;645.47;129.09;""West"""
"CUST-0859;""ORD-000859"";""Textbook"";""Books"";""2020-08-17"";1;28.15;0.02;27.59;5.52;""North"""
"CUST-0860;""ORD-000860"";""Rice"";""Groceries"";""2020-01-09"";4;405.48;0.2;1297.54;259.51;""West"""
"CUST-0861;""ORD-000861"";""Non-fiction Book"";""Books"";""2020-02-17"";10;124.16;0.02;1216.77;243.35;""South"""
"CUST-0862;""ORD-000862"";""Rice"";""Groceries"";""2020-05-30"";8;454.52;0.19;2945.29;589.06;""South"""
"CUST-0863;""ORD-000863"";""Chair"";""Furniture"";""2020-04-23"";3;320.0;0.27;700.8;140.16;""North"""
"CUST-0864;""ORD-000864"";""Milk"";""Groceries"";""2020-07-26"";10;41.34;0.25;310.05;62.01;""North"""
"CUST-0865;""ORD-000865"";""Milk"";""Groceries"";""2020-12-20"";2;404.18;0.13;703.27;140.65;""West"""
"CUST-0866;""ORD-000866"";""T-shirt"";""Clothing"";""2020-05-04"";10;277.48;0.1;2497.32;499.46;""South"""
"CUST-0867;""ORD-000867"";""Smartphone"";""Electronics"";""2020-06-05"";6;40.98;0.08;226.21;45.24;""West"""
"CUST-0868;""ORD-000868"";""Sofa"";""Furniture"";""2020-12-05"";9;90.85;0.07;760.41;152.08;""North"""
"CUST-0869;""ORD-000869"";""Chair"";""Furniture"";""2020-10-24"";10;194.3;0.05;1845.85;369.17;""West"""
"CUST-0870;""ORD-000870"";""Laptop"";""Electronics"";""2020-07-07"";1;97.91;0.03;94.97;18.99;""East"""
"CUST-0871;""ORD-000871"";""Bread"";""Groceries"";""2020-08-30"";3;111.02;0.19;269.78;53.96;""West"""
"CUST-0872;""ORD-000872"";""Milk"";""Groceries"";""2020-10-10"";3;309.16;0.01;918.21;183.64;""South"""
"CUST-0873;""ORD-000873"";""Rice"";""Groceries"";""2020-09-28"";5;180.45;0.0;902.25;180.45;""South"""
"CUST-0874;""ORD-000874"";""Chair"";""Furniture"";""2020-06-25"";9;488.63;0.19;3562.11;712.42;""South"""
"CUST-0875;""ORD-000875"";""Milk"";""Groceries"";""2020-08-05"";5;36.0;0.03;174.6;34.92;""South"""
"CUST-0876;""ORD-000876"";""Bread"";""Groceries"";""2020-10-08"";3;88.28;0.28;190.68;38.14;""North"""
"CUST-0877;""ORD-000877"";""Jacket"";""Clothing"";""2020-06-18"";4;222.99;0.1;802.76;160.55;""West"""
"CUST-0878;""ORD-000878"";""Laptop"";""Electronics"";""2020-06-29"";1;463.18;0.05;440.02;88.0;""North"""
